rowname,geometry,selected
87682,"c(26.343, 64.982)",TRUE
87683,"c(26.343, 64.989)",TRUE
87651,"c(26.347, 64.846)",TRUE
86618,"c(23.346, 62.065)",TRUE
86897,"c(29.518, 62.675)",TRUE
86896,"c(29.518, 62.672)",FALSE
86447,"c(26.417, 61.545)",TRUE
87538,"c(25.03, 64.404)",TRUE
86446,"c(26.417, 61.541)",TRUE
86445,"c(26.417, 61.538)",TRUE
7335,"c(26.4404, 66.2988)",FALSE
7336,"c(26.4404, 66.2988)",TRUE
86138,"c(26.438, 60.393)",TRUE
86175,"c(26.435, 60.543)",TRUE
86895,"c(29.518, 62.668)",TRUE
7367,"c(26.445, 65.413)",TRUE
7331,"c(26.445, 65.413)",TRUE
86833,"c(29.505, 62.521)",TRUE
86948,"c(26.392, 62.83)",TRUE
86816,"c(26.397, 62.553)",TRUE
86949,"c(26.392, 62.833)",TRUE
87205,"c(26.38, 63.411)",TRUE
87204,"c(26.38, 63.407)",TRUE
87079,"c(26.386, 63.117)",TRUE
86538,"c(26.412, 61.835)",TRUE
87129,"c(23.836, 63.233)",TRUE
87130,"c(23.836, 63.237)",TRUE
86536,"c(26.412, 61.825)",TRUE
86587,"c(26.409, 61.979)",TRUE
86586,"c(26.409, 61.972)",TRUE
86894,"c(29.517, 62.665)",TRUE
87406,"c(29.62, 63.823)",TRUE
87403,"c(29.619, 63.812)",TRUE
87347,"c(29.607, 63.679)",TRUE
26255,"c(29.333889, 66.353056)",TRUE
86555,"c(29.751, 61.809)",TRUE
87495,"c(29.646, 64.102)",TRUE
87275,"c(26.698, 63.559)",TRUE
86935,"c(24.509, 62.812)",TRUE
26279,"c(29.342778, 66.352778)",TRUE
87430,"c(26.694, 63.99)",TRUE
87292,"c(29.593, 63.529)",TRUE
87293,"c(29.594, 63.536)",TRUE
26278,"c(29.341111, 66.349444)",TRUE
87250,"c(23.805, 63.517)",TRUE
5856,"c(23.797, 60.241)",TRUE
7392,"c(29.8053, 63.1089)",TRUE
5880,"c(23.797, 60.241)",FALSE
5854,"c(23.797, 60.241)",TRUE
86993,"c(23.239, 62.928)",TRUE
7329,"c(29.3312, 64.8238)",TRUE
26254,"c(29.333889, 66.351944)",FALSE
5855,"c(23.797, 60.241)",TRUE
5918,"c(23.797, 60.241)",TRUE
86658,"c(29.776, 62.096)",TRUE
7390,"c(29.7992, 63.0856)",TRUE
5913,"c(23.797, 60.241)",TRUE
5850,"c(23.797, 60.241)",FALSE
5923,"c(23.797, 60.241)",TRUE
86800,"c(23.293, 62.498)",TRUE
26543,"c(29.566944, 66.149722)",TRUE
7339,"c(29.561, 66.15)",TRUE
87757,"c(26.677, 65.417)",TRUE
26544,"c(29.566944, 66.149722)",TRUE
87756,"c(26.677, 65.414)",TRUE
86801,"c(23.292, 62.502)",TRUE
87005,"c(24.497, 62.952)",TRUE
87945,"c(24.497, 67.258)",TRUE
87065,"c(24.485, 63.096)",TRUE
87944,"c(24.498, 67.253)",TRUE
7341,"c(29.561, 66.15)",TRUE
7371,"c(29.561, 66.15)",TRUE
7340,"c(29.561, 66.15)",TRUE
26781,"c(29.581111, 66.153611)",TRUE
7350,"c(29.581, 66.354)",TRUE
26541,"c(29.566944, 66.149722)",TRUE
87812,"c(24.992, 65.763)",TRUE
26256,"c(29.344722, 66.384722)",FALSE
26257,"c(29.345833, 66.381667)",FALSE
87601,"c(29.356, 64.545)",TRUE
87479,"c(26.692, 64.133)",TRUE
26783,"c(26.69, 67.378333)",TRUE
87620,"c(26.686, 64.7)",TRUE
26545,"c(29.566944, 66.149722)",TRUE
26542,"c(29.566944, 66.149722)",TRUE
87429,"c(26.694, 63.986)",TRUE
87478,"c(26.692, 64.129)",TRUE
87891,"c(26.731, 66.422)",FALSE
53153,"c(28.5539, 66.2225)",FALSE
53152,"c(28.5534, 66.2225)",TRUE
53154,"c(28.5542, 66.2225)",TRUE
53133,"c(28.5637, 66.2224)",TRUE
53155,"c(28.5548, 66.2225)",TRUE
86489,"c(24.904, 61.67)",TRUE
86490,"c(24.904, 61.674)",FALSE
53122,"c(27.5906, 65.6283)",FALSE
53121,"c(27.5891, 65.6286)",TRUE
27172,"c(24.903333, 62.03)",TRUE
53147,"c(28.5698, 66.2301)",FALSE
53150,"c(28.5688, 66.2319)",TRUE
53139,"c(28.5698, 66.2263)",FALSE
53158,"c(28.5709, 66.2596)",TRUE
53138,"c(28.5702, 66.2265)",TRUE
53145,"c(28.5666, 66.2347)",FALSE
53137,"c(28.5637, 66.2224)",TRUE
53146,"c(28.5669, 66.2337)",TRUE
53151,"c(28.5687, 66.2321)",TRUE
53141,"c(28.5672, 66.2248)",TRUE
86438,"c(24.914, 61.53)",TRUE
53124,"c(27.6015, 65.6261)",FALSE
86459,"c(28.523, 61.534)",TRUE
86996,"c(23.553, 62.939)",TRUE
86552,"c(28.537, 61.828)",TRUE
86995,"c(23.553, 62.932)",TRUE
53117,"c(27.604, 65.6205)",TRUE
53116,"c(27.604, 65.6205)",FALSE
53125,"c(27.6035, 65.6258)",FALSE
53115,"c(27.6018, 65.6176)",TRUE
86460,"c(28.523, 61.538)",TRUE
53123,"c(27.5969, 65.627)",FALSE
7364,"c(27.5992, 66.0243)",TRUE
86598,"c(28.544, 61.972)",TRUE
7290,"c(24.9194, 62.0187)",FALSE
7289,"c(24.9194, 62.0187)",TRUE
53114,"c(27.6011, 65.6168)",FALSE
53113,"c(27.6011, 65.6168)",FALSE
86597,"c(28.544, 61.961)",TRUE
7365,"c(27.5992, 66.0243)",TRUE
53112,"c(27.6007, 65.6164)",TRUE
26341,"c(23.475556, 60.11)",TRUE
26342,"c(23.475556, 60.11)",TRUE
26331,"c(23.475556, 60.11)",TRUE
87632,"c(28.698, 64.694)",TRUE
26793,"c(27.544444, 67.991667)",TRUE
7314,"c(23.476, 60.102)",TRUE
87246,"c(23.484, 63.509)",TRUE
7259,"c(23.476, 60.102)",TRUE
7258,"c(23.476, 60.102)",TRUE
7313,"c(23.476, 60.102)",TRUE
86508,"c(28.832, 61.681)",TRUE
86414,"c(28.815, 61.387)",TRUE
86653,"c(28.858, 62.104)",TRUE
86778,"c(28.876, 62.395)",TRUE
86777,"c(28.875, 62.391)",TRUE
26778,"c(27.544444, 67.991667)",FALSE
26794,"c(27.544444, 67.991667)",FALSE
86369,"c(28.807, 61.25)",TRUE
86415,"c(28.815, 61.39)",TRUE
86416,"c(28.815, 61.394)",TRUE
87593,"c(28.689, 64.547)",TRUE
53128,"c(28.5786, 66.2225)",TRUE
53130,"c(28.5772, 66.2225)",FALSE
53127,"c(28.5794, 66.2224)",TRUE
53126,"c(28.5795, 66.2224)",TRUE
87124,"c(23.519, 63.219)",TRUE
53159,"c(28.5709, 66.2596)",TRUE
53157,"c(28.5709, 66.2596)",FALSE
53132,"c(28.5747, 66.2225)",FALSE
53129,"c(28.5772, 66.2225)",TRUE
53131,"c(28.5761, 66.2225)",FALSE
87444,"c(28.654, 63.97)",TRUE
87342,"c(28.637, 63.69)",TRUE
88063,"c(28.682, 68.77)",TRUE
87185,"c(23.502, 63.362)",TRUE
88064,"c(28.683, 68.775)",TRUE
86961,"c(28.589, 62.833)",TRUE
86960,"c(28.589, 62.829)",TRUE
53156,"c(28.6043, 66.2109)",TRUE
87341,"c(28.637, 63.686)",TRUE
88008,"c(28.62, 67.92)",TRUE
53118,"c(27.6048, 65.6217)",TRUE
87894,"c(28.164, 66.412)",TRUE
87893,"c(28.164, 66.407)",TRUE
7394,"c(28.201, 62.454389)",TRUE
86549,"c(28.233, 61.824)",TRUE
86505,"c(28.228, 61.684)",TRUE
87587,"c(28.021, 64.55)",TRUE
87553,"c(28.017, 64.417)",TRUE
87720,"c(28.044, 65.127)",TRUE
7378,"c(24.57227, 60.06541)",TRUE
27178,"c(28.126944, 62.07)",TRUE
87769,"c(27.711, 65.423)",TRUE
86825,"c(28.263, 62.538)",TRUE
88047,"c(28.274, 68.564)",TRUE
87716,"c(27.703, 65.129)",TRUE
87717,"c(27.703, 65.133)",TRUE
86708,"c(28.251, 62.258)",TRUE
88024,"c(28.25, 68.128)",TRUE
86385,"c(23.728, 61.356)",TRUE
86774,"c(28.257, 62.398)",TRUE
86386,"c(23.727, 61.367)",TRUE
7291,"c(24.9194, 62.0187)",FALSE
88006,"c(27.858, 67.926)",TRUE
88035,"c(27.874, 68.346)",TRUE
88005,"c(27.858, 67.921)",TRUE
86773,"c(27.948, 62.401)",TRUE
86772,"c(27.947, 62.397)",TRUE
86595,"c(27.934, 61.974)",TRUE
86456,"c(27.921, 61.536)",TRUE
86366,"c(27.913, 61.249)",TRUE
86210,"c(27.896, 60.674)",TRUE
86368,"c(27.913, 61.256)",TRUE
87152,"c(27.976, 63.258)",TRUE
26566,"c(27.728611, 67.775)",TRUE
87337,"c(27.991, 63.699)",TRUE
7395,"c(28.014639, 62.50375)",TRUE
87519,"c(28.011, 64.266)",TRUE
86888,"c(27.957, 62.695)",TRUE
87914,"c(27.813, 66.635)",TRUE
7363,"c(27.7401, 66.0489)",TRUE
86954,"c(27.961, 62.831)",TRUE
86886,"c(27.957, 62.684)",TRUE
86453,"c(27.62, 61.541)",TRUE
86455,"c(27.621, 61.548)",TRUE
86452,"c(27.62, 61.537)",FALSE
86413,"c(28.516, 61.394)",TRUE
53100,"c(27.6187, 65.6229)",TRUE
53097,"c(27.6244, 65.6218)",TRUE
26549,"c(28.507778, 67.196389)",TRUE
26547,"c(28.507778, 67.196389)",TRUE
86454,"c(27.621, 61.545)",FALSE
53098,"c(27.6231, 65.622)",TRUE
53109,"c(27.6103, 65.6287)",TRUE
53108,"c(27.6116, 65.6304)",TRUE
53110,"c(27.6095, 65.6276)",FALSE
53119,"c(27.6052, 65.6221)",FALSE
26780,"c(27.605278, 66.472222)",TRUE
86631,"c(24.568, 62.099)",FALSE
86411,"c(28.516, 61.387)",TRUE
86365,"c(27.615, 61.261)",TRUE
86316,"c(27.612, 61.107)",TRUE
86458,"c(28.522, 61.53)",TRUE
53096,"c(27.6244, 65.6218)",TRUE
26533,"c(27.675833, 65.853333)",TRUE
87484,"c(27.677, 64.121)",TRUE
7342,"c(27.6738, 65.8767)",TRUE
87588,"c(28.355, 64.547)",TRUE
87523,"c(28.341, 64.271)",TRUE
87661,"c(27.695, 64.846)",TRUE
88048,"c(28.275, 68.569)",TRUE
26812,"c(27.69, 65.838056)",TRUE
87340,"c(28.314, 63.697)",TRUE
26779,"c(27.69, 65.838056)",TRUE
86951,"c(27.648, 62.833)",TRUE
87806,"c(28.407, 65.555)",TRUE
26550,"c(28.507778, 67.196389)",TRUE
26548,"c(28.507778, 67.196389)",TRUE
86546,"c(27.626, 61.835)",TRUE
86630,"c(24.569, 62.092)",TRUE
87666,"c(28.37, 64.837)",TRUE
87334,"c(27.667, 63.694)",TRUE
87150,"c(27.657, 63.267)",TRUE
87335,"c(27.667, 63.698)",TRUE
7330,"c(28.8861, 64.9865)",TRUE
26280,"c(29.188056, 66.438889)",TRUE
26265,"c(29.175278, 66.497778)",TRUE
5869,"c(23.797, 60.241)",TRUE
26239,"c(29.198611, 66.446667)",TRUE
26266,"c(29.194167, 66.471111)",FALSE
86766,"c(27.019, 62.407)",TRUE
86311,"c(27.019, 61.115)",TRUE
86646,"c(27.019, 62.117)",TRUE
5863,"c(23.797, 60.241)",TRUE
86204,"c(27.018, 60.677)",TRUE
26272,"c(29.278333, 66.387778)",FALSE
5926,"c(23.797, 60.241)",TRUE
26273,"c(29.28, 66.388889)",FALSE
87402,"c(29.295, 63.817)",TRUE
86744,"c(24.545, 62.382)",TRUE
87100,"c(29.239, 63.111)",TRUE
26270,"c(29.200833, 66.440556)",FALSE
87290,"c(29.272, 63.541)",TRUE
5864,"c(23.797, 60.241)",TRUE
26271,"c(29.277222, 66.386944)",TRUE
86589,"c(27.019, 61.973)",TRUE
87025,"c(27.02, 62.974)",TRUE
87794,"c(27.022, 65.561)",TRUE
87148,"c(27.02, 63.265)",TRUE
87086,"c(27.02, 63.122)",TRUE
86881,"c(27.02, 62.691)",TRUE
5901,"c(23.797, 60.241)",TRUE
86713,"c(29.175, 62.25)",FALSE
87793,"c(27.022, 65.558)",TRUE
87829,"c(27.022, 65.705)",TRUE
87795,"c(27.022, 65.568)",TRUE
86539,"c(27.019, 61.833)",TRUE
86360,"c(27.019, 61.252)",TRUE
86647,"c(27.019, 62.12)",TRUE
86502,"c(27.019, 61.686)",TRUE
86448,"c(27.019, 61.542)",TRUE
87028,"c(27.02, 62.985)",TRUE
87431,"c(27.02, 63.983)",TRUE
86590,"c(27.019, 61.977)",FALSE
86645,"c(27.019, 62.113)",FALSE
86648,"c(27.019, 62.124)",TRUE
7373,"c(23.41, 68.059)",TRUE
7286,"c(24.972, 62.0449)",TRUE
7287,"c(24.972, 62.0449)",TRUE
7309,"c(24.972, 62.0449)",FALSE
7306,"c(24.972, 62.0449)",TRUE
26343,"c(23.414444, 63.8475)",TRUE
5822,"c(29.31, 66.4)",FALSE
86432,"c(23.413, 61.499)",TRUE
7354,"c(23.41, 68.059)",TRUE
7311,"c(24.972, 62.0449)",FALSE
7288,"c(24.972, 62.0449)",TRUE
87494,"c(29.319, 64.115)",TRUE
7366,"c(26.758234, 64.744335)",TRUE
87890,"c(26.731, 66.411)",TRUE
7397,"c(26.755667, 62.4695)",TRUE
5838,"c(29.31, 66.4)",TRUE
5823,"c(29.31, 66.4)",FALSE
5825,"c(29.31, 66.4)",FALSE
26284,"c(29.318333, 66.373611)",TRUE
5824,"c(29.31, 66.4)",FALSE
7332,"c(26.97, 65.286)",TRUE
5832,"c(29.31, 66.4)",FALSE
5833,"c(29.31, 66.4)",FALSE
5834,"c(29.31, 66.4)",TRUE
5831,"c(29.31, 66.4)",FALSE
5836,"c(29.31, 66.4)",TRUE
5837,"c(29.31, 66.4)",FALSE
86745,"c(24.545, 62.389)",TRUE
5839,"c(29.31, 66.4)",TRUE
5851,"c(23.797, 60.241)",TRUE
5827,"c(29.31, 66.4)",FALSE
5830,"c(29.31, 66.4)",FALSE
5818,"c(29.31, 66.4)",TRUE
5826,"c(29.31, 66.4)",FALSE
7263,"c(23.418, 63.848)",TRUE
5828,"c(29.31, 66.4)",TRUE
5829,"c(29.31, 66.4)",TRUE
5819,"c(29.31, 66.4)",FALSE
5820,"c(29.31, 66.4)",FALSE
5817,"c(29.31, 66.4)",FALSE
86806,"c(24.533, 62.529)",TRUE
86712,"c(29.174, 62.247)",TRUE
87689,"c(27.36, 64.994)",TRUE
87798,"c(27.368, 65.568)",TRUE
7326,"c(28.9379, 63.2405)",TRUE
87434,"c(27.347, 63.986)",TRUE
87482,"c(27.349, 64.126)",TRUE
7351,"c(27.415, 67.133)",FALSE
7372,"c(27.415, 67.133)",TRUE
7352,"c(27.415, 67.133)",FALSE
87845,"c(27.372, 65.848)",TRUE
87846,"c(27.372, 65.851)",TRUE
7370,"c(27.322, 65.461)",TRUE
86543,"c(27.323, 61.833)",TRUE
7368,"c(27.322, 65.461)",TRUE
86451,"c(27.32, 61.549)",TRUE
7369,"c(27.322, 65.461)",TRUE
87277,"c(27.342, 63.548)",TRUE
87331,"c(27.344, 63.695)",TRUE
87149,"c(27.338, 63.261)",TRUE
86819,"c(27.33, 62.554)",TRUE
87029,"c(27.335, 62.974)",TRUE
87892,"c(27.448, 66.422)",TRUE
7347,"c(28.9027, 65.2007)",TRUE
26792,"c(27.544444, 67.991667)",TRUE
26790,"c(27.544444, 67.991667)",FALSE
7374,"c(27.543, 67.994)",FALSE
87353,"c(23.448, 63.799)",TRUE
7345,"c(28.8861, 64.9865)",FALSE
7346,"c(28.8861, 64.9865)",TRUE
26777,"c(27.544444, 67.991667)",FALSE
26791,"c(27.544444, 67.991667)",FALSE
86892,"c(28.894, 62.682)",TRUE
88046,"c(27.49, 68.568)",TRUE
7375,"c(27.543, 67.994)",TRUE
88021,"c(27.481, 68.132)",TRUE
86964,"c(28.903, 62.829)",TRUE
88022,"c(27.481, 68.138)",TRUE
7355,"c(27.543, 67.994)",TRUE
86334,"c(23.446, 61.209)",TRUE
7356,"c(27.543, 67.994)",TRUE
7348,"c(28.9027, 65.2007)",TRUE
7357,"c(27.543, 67.994)",TRUE
26263,"c(29.159722, 66.486667)",TRUE
88089,"c(27.103, 69.65)",TRUE
26243,"c(29.163056, 66.484444)",TRUE
87937,"c(27.092, 67.057)",TRUE
87966,"c(27.094, 67.487)",TRUE
26237,"c(29.149444, 66.429722)",TRUE
86200,"c(24.969, 60.669)",TRUE
26236,"c(29.151667, 66.430833)",TRUE
7334,"c(27.122, 65.9113)",TRUE
7333,"c(27.122, 65.9113)",TRUE
5852,"c(23.797, 60.241)",TRUE
26277,"c(29.168056, 66.471944)",TRUE
26234,"c(29.168611, 66.478611)",TRUE
26281,"c(29.168611, 66.478056)",TRUE
26235,"c(29.168611, 66.4775)",TRUE
26264,"c(29.165, 66.48)",TRUE
7310,"c(24.972, 62.0449)",FALSE
87873,"c(27.089, 66.207)",TRUE
26282,"c(29.168056, 66.474444)",FALSE
26276,"c(29.168056, 66.472778)",TRUE
86553,"c(29.144, 61.816)",TRUE
86408,"c(27.318, 61.406)",TRUE
26776,"c(23.769167, 67.278056)",TRUE
86407,"c(27.318, 61.398)",TRUE
86312,"c(27.315, 61.108)",TRUE
26775,"c(27.317222, 65.405833)",TRUE
7360,"c(28.9379, 63.2405)",TRUE
86450,"c(27.32, 61.546)",TRUE
86449,"c(27.32, 61.538)",TRUE
87399,"c(28.97, 63.822)",TRUE
7359,"c(28.9379, 63.2405)",TRUE
86468,"c(29.124, 61.533)",TRUE
86419,"c(29.115, 61.39)",TRUE
86467,"c(29.124, 61.529)",TRUE
86509,"c(29.134, 61.673)",TRUE
7298,"c(27.2036, 63.4491)",TRUE
86314,"c(27.315, 61.115)",TRUE
86315,"c(27.315, 61.118)",TRUE
86177,"c(27.31, 60.533)",TRUE
7294,"c(27.2622, 61.091)",TRUE
7358,"c(29.0567, 63.2369)",TRUE
86932,"c(24.196, 62.807)",TRUE
88054,"c(25.515, 68.777)",TRUE
86477,"c(22.793, 61.628)",TRUE
86581,"c(25.799, 61.975)",TRUE
86580,"c(25.494, 61.972)",TRUE
86934,"c(24.195, 62.814)",TRUE
26540,"c(25.521111, 66.105278)",TRUE
87409,"c(22.779, 63.921)",TRUE
86933,"c(24.196, 62.81)",TRUE
86931,"c(24.196, 62.803)",TRUE
26537,"c(25.484722, 66.146944)",TRUE
86442,"c(25.816, 61.534)",TRUE
86810,"c(25.154, 62.535)",TRUE
86738,"c(23.928, 62.37)",FALSE
86942,"c(25.45, 62.822)",TRUE
26535,"c(25.484722, 66.146944)",TRUE
86860,"c(23.898, 62.657)",TRUE
86861,"c(23.898, 62.66)",TRUE
87917,"c(25.269, 66.832)",TRUE
86737,"c(23.928, 62.366)",TRUE
7353,"c(23.902, 67.06)",TRUE
86638,"c(25.18, 62.108)",TRUE
87323,"c(25.726, 63.697)",TRUE
87075,"c(25.752, 63.112)",TRUE
86947,"c(25.764, 62.833)",TRUE
87076,"c(25.752, 63.12)",TRUE
86577,"c(25.189, 61.961)",TRUE
87958,"c(24.102, 67.461)",TRUE
87363,"c(24.745, 63.829)",TRUE
86560,"c(22.147, 61.895)",TRUE
87370,"c(25.72, 63.834)",TRUE
86946,"c(25.764, 62.825)",TRUE
86873,"c(25.77, 62.686)",FALSE
86673,"c(22.715, 62.194)",TRUE
26789,"c(24.170278, 67.981111)",TRUE
86562,"c(22.755, 61.911)",TRUE
86753,"c(25.782, 62.398)",TRUE
86749,"c(25.163, 62.399)",TRUE
87131,"c(24.155, 63.233)",TRUE
86872,"c(25.77, 62.682)",TRUE
86672,"c(22.715, 62.19)",TRUE
86874,"c(25.77, 62.689)",TRUE
86134,"c(25.857, 60.392)",TRUE
7260,"c(22.876, 60.955)",TRUE
86133,"c(25.858, 60.389)",TRUE
86299,"c(24.645, 61.098)",TRUE
86391,"c(24.624, 61.385)",TRUE
87181,"c(22.864, 63.345)",TRUE
86170,"c(25.853, 60.529)",TRUE
86292,"c(22.87, 61.052)",FALSE
86291,"c(22.871, 61.045)",TRUE
86293,"c(22.87, 61.056)",TRUE
86629,"c(24.262, 62.097)",TRUE
86286,"c(21.986, 61.015)",TRUE
88018,"c(25.942, 68.14)",TRUE
86992,"c(22.923, 62.926)",TRUE
87010,"c(25.127, 62.969)",TRUE
86928,"c(23.569, 62.796)",TRUE
86627,"c(24.262, 62.09)",TRUE
86628,"c(24.262, 62.093)",TRUE
86626,"c(24.263, 62.086)",TRUE
26785,"c(25.338889, 67.61)",TRUE
86870,"c(25.145, 62.686)",TRUE
87300,"c(22.822, 63.635)",TRUE
26561,"c(25.391111, 67.595278)",TRUE
87860,"c(24.25, 66.172)",TRUE
87419,"c(25.387, 63.974)",TRUE
87241,"c(22.842, 63.495)",TRUE
87141,"c(25.427, 63.264)",TRUE
87072,"c(25.435, 63.109)",TRUE
86399,"c(25.821, 61.401)",TRUE
87368,"c(25.395, 63.83)",TRUE
86398,"c(25.821, 61.39)",TRUE
26559,"c(25.357778, 67.608056)",TRUE
86390,"c(24.624, 61.382)",FALSE
86301,"c(25.832, 61.103)",TRUE
26551,"c(25.357778, 67.608056)",TRUE
86171,"c(25.852, 60.536)",TRUE
26552,"c(25.357778, 67.608056)",TRUE
26558,"c(25.357778, 67.608056)",TRUE
26555,"c(25.357778, 67.608056)",TRUE
26560,"c(25.357778, 67.608056)",TRUE
86302,"c(25.831, 61.114)",TRUE
86725,"c(22.079, 62.317)",TRUE
87506,"c(25.7, 64.264)",TRUE
7300,"c(22.3496, 63.0473)",FALSE
7264,"c(23.599, 63.777)",TRUE
7302,"c(22.3496, 63.0473)",FALSE
15707,"c(22.334518, 60.469728)",FALSE
7301,"c(22.3496, 63.0473)",TRUE
86613,"c(22.429, 62.048)",TRUE
26344,"c(25.255833, 61.287778)",TRUE
86224,"c(25.255, 60.81)",TRUE
86226,"c(25.254, 60.82)",TRUE
87976,"c(23.698, 67.669)",TRUE
86984,"c(21.671, 62.874)",TRUE
88051,"c(21.569, 68.702)",TRUE
86511,"c(21.569, 61.718)",TRUE
86512,"c(21.567, 61.729)",TRUE
86610,"c(21.516, 62.011)",TRUE
86608,"c(21.518, 62.004)",TRUE
86985,"c(21.67, 62.877)",TRUE
7265,"c(23.873, 63.806)",TRUE
87111,"c(21.618, 63.159)",TRUE
88049,"c(21.572, 68.691)",TRUE
15708,"c(22.329308, 60.467392)",TRUE
86379,"c(22.535, 61.325)",TRUE
87180,"c(22.546, 63.335)",TRUE
86789,"c(21.747, 62.445)",TRUE
86168,"c(25.561, 60.533)",TRUE
86914,"c(21.695, 62.738)",TRUE
87057,"c(22.589, 63.053)",TRUE
86680,"c(23.635, 62.223)",TRUE
87000,"c(23.867, 62.947)",TRUE
86288,"c(22.576, 61.036)",TRUE
86990,"c(22.611, 62.906)",TRUE
86378,"c(22.535, 61.322)",TRUE
27151,"c(25.259722, 61.246944)",FALSE
27165,"c(25.259722, 61.246944)",FALSE
86803,"c(23.603, 62.506)",TRUE
7278,"c(25.2577, 61.2543)",FALSE
7277,"c(25.2577, 61.2543)",FALSE
86380,"c(22.534, 61.329)",TRUE
86381,"c(22.534, 61.333)",FALSE
87239,"c(22.522, 63.489)",TRUE
27152,"c(25.259722, 61.246944)",FALSE
27150,"c(25.259722, 61.246944)",FALSE
87867,"c(25.668, 66.196)",TRUE
86514,"c(22.171, 61.745)",TRUE
86337,"c(24.04, 61.219)",TRUE
87999,"c(24.048, 67.891)",TRUE
86339,"c(24.04, 61.227)",TRUE
5945,"c(19.973, 60.042)",TRUE
86389,"c(24.026, 61.374)",TRUE
5947,"c(19.973, 60.042)",TRUE
86387,"c(24.027, 61.366)",TRUE
5944,"c(19.973, 60.042)",TRUE
86297,"c(24.053, 61.08)",TRUE
87176,"c(21.273, 63.297)",TRUE
86199,"c(24.677, 60.668)",TRUE
86530,"c(25.198, 61.818)",TRUE
86192,"c(24.093, 60.653)",FALSE
86193,"c(24.092, 60.657)",TRUE
86682,"c(23.943, 62.223)",TRUE
87613,"c(25.679, 64.702)",TRUE
87576,"c(25.687, 64.551)",TRUE
86198,"c(24.677, 60.664)",TRUE
87463,"c(24.066, 64.104)",TRUE
27149,"c(25.241389, 61.299722)",TRUE
27148,"c(25.241389, 61.299722)",FALSE
86730,"c(22.694, 62.337)",TRUE
86850,"c(21.41, 62.586)",TRUE
86729,"c(22.695, 62.334)",TRUE
7281,"c(25.242, 61.2505)",TRUE
26359,"c(25.245278, 61.247778)",TRUE
7280,"c(25.242, 61.2505)",TRUE
86665,"c(21.49, 62.158)",TRUE
87568,"c(24.686, 64.542)",TRUE
86988,"c(22.297, 62.896)",TRUE
86982,"c(21.356, 62.869)",TRUE
15714,"c(22.262517, 60.419511)",TRUE
86326,"c(22.258, 61.176)",TRUE
86377,"c(22.236, 61.322)",TRUE
86376,"c(22.237, 61.319)",TRUE
86981,"c(21.357, 62.865)",TRUE
86197,"c(24.678, 60.657)",TRUE
88029,"c(23.992, 68.321)",TRUE
15713,"c(22.265377, 60.421006)",TRUE
26782,"c(24, 67.149444)",TRUE
86287,"c(21.985, 61.019)",TRUE
86583,"c(26.104, 61.97)",TRUE
86102,"c(24.43, 60.089)",TRUE
86533,"c(26.108, 61.823)",TRUE
86498,"c(26.112, 61.687)",TRUE
86534,"c(26.108, 61.83)",TRUE
7256,"c(23.062, 60.066)",TRUE
7271,"c(25.296, 61.327)",FALSE
7292,"c(24.8366, 62.0096)",TRUE
86519,"c(23.077, 61.777)",TRUE
86784,"c(30.42, 62.369)",TRUE
86841,"c(30.436, 62.509)",TRUE
86843,"c(30.747, 62.504)",TRUE
7272,"c(25.296, 61.327)",FALSE
86809,"c(24.844, 62.534)",FALSE
86556,"c(21.846, 61.873)",TRUE
26784,"c(26.118611, 67.781944)",TRUE
86497,"c(26.112, 61.683)",TRUE
86840,"c(30.436, 62.505)",TRUE
86808,"c(24.844, 62.531)",TRUE
27226,"c(24.337222, 66.7275)",TRUE
7297,"c(30.6839, 62.837)",TRUE
7285,"c(25.0464, 62.0098)",FALSE
86696,"c(26.095, 62.261)",TRUE
7305,"c(25.0464, 62.0098)",FALSE
86694,"c(26.096, 62.254)",TRUE
86343,"c(24.635, 61.231)",TRUE
27156,"c(30.380278, 62.34)",TRUE
86663,"c(30.387, 62.072)",TRUE
86756,"c(26.091, 62.397)",TRUE
7398,"c(24.325, 61.0214)",TRUE
86582,"c(26.104, 61.967)",TRUE
7296,"c(30.6839, 62.837)",FALSE
7362,"c(30.6433, 63.315)",TRUE
86567,"c(23.058, 61.924)",TRUE
86195,"c(24.385, 60.659)",TRUE
7283,"c(25.0464, 62.0098)",FALSE
7315,"c(25.0464, 62.0098)",TRUE
7293,"c(24.8366, 62.0096)",TRUE
86342,"c(24.337, 61.236)",TRUE
7295,"c(30.4103, 62.4861)",TRUE
87415,"c(24.408, 63.96)",TRUE
7323,"c(31.319, 62.946)",TRUE
87236,"c(30.538, 63.361)",TRUE
7321,"c(30.811, 62.791)",TRUE
87172,"c(31.155, 63.201)",TRUE
86332,"c(23.149, 61.197)",TRUE
86968,"c(30.469, 62.792)",TRUE
86970,"c(30.47, 62.799)",TRUE
7322,"c(30.811, 62.791)",TRUE
86344,"c(24.635, 61.235)",TRUE
87416,"c(24.408, 63.963)",TRUE
87108,"c(30.819, 63.066)",TRUE
87169,"c(30.838, 63.213)",TRUE
15704,"c(24.399736, 60.453132)",TRUE
86910,"c(21.073, 62.709)",TRUE
7320,"c(30.975, 62.696)",TRUE
87780,"c(25.29, 65.548)",TRUE
87781,"c(25.29, 65.552)",TRUE
7361,"c(30.6433, 63.315)",TRUE
87171,"c(30.839, 63.22)",TRUE
87349,"c(23.125, 63.784)",TRUE
